ZTFJ001706.23+162654.0   7137   4.27598  16.44835   0.3558092  0.088 4.053 58434.1998522 19.097 18.970     0.2623034     0.3558092   49   50  0.326  0.088 4.371 4.053  0.852  0.872 0.709 0.466   -4.230   -5.207 RRc   0.000 0.000 
ZTFJ001724.92+200541.5   7248   4.35385  20.09488   0.3571857  0.174 5.149 58509.1619529 16.845 16.699     0.3571857     0.3572050   55   52  0.195  0.174 4.577 5.149  0.622  0.695 0.512 0.388   -3.505   -2.489 RRc   0.000 0.000 
ZTFJ001733.01-084605.2   7291   4.38757  -8.76813   0.2897830  0.190 4.488 58288.4602161 15.719 15.679     0.2898133     0.2897830   28   34  0.225  0.190 4.696 4.488  0.989  0.990 0.614 0.413   -1.825   -3.286 RRc   0.000 0.000 
ZTFJ001749.93+202810.9   7408   4.45808  20.46970   0.3611440  0.351 5.159 58370.3535720 15.940 15.775     0.3611440     0.9437612   60   56  0.351  0.132 5.159 4.202  0.539  0.362 0.594 0.345   -2.656   -0.987 RRc   0.000 0.000 
ZTFJ001808.10+065340.0   7519   4.53375   6.89445   0.3464327  0.098 4.893 58336.3359979 15.599 15.458     0.3464327     0.3464569   48   47  0.098  0.091 4.893 4.937  0.994  0.981 0.474 0.319   -6.471   -5.666 RRc   0.000 0.000 
ZTFJ001812.97+210201.2   7549   4.55405  21.03367   0.4161342  0.259 5.237 58367.3753898 14.741 14.575     0.4161342     0.4161051   58   56  0.259  0.104 5.237 4.147  0.729  0.694 0.496 0.315   -4.742   -4.808 RRc   0.000 0.000 
ZTFJ001816.47-180443.9   7566   4.56864 -18.07887   0.2988704  0.297 4.255 58313.4604261 18.752 18.701     0.2299726     0.2988704   29   27  0.300  0.297 5.392 4.255  0.902  0.850 0.419 0.278   -1.649   -0.915 RRc   0.000 0.000 
ZTFJ001834.76+045019.4   7692   4.64487   4.83873   0.3316793  0.117 5.023 58364.2996377 15.214 15.137     0.3316793     0.3316905   48   48  0.117  0.122 5.023 4.263  0.987  0.967 0.467 0.315   -5.903   -5.816 RRc   0.000 0.000 
ZTFJ001856.52+644245.4   7835   4.73550  64.71263   0.3007765  0.091 5.401 58383.4086446 20.445 19.228     0.2311157     0.3007765   57  140  0.310  0.091 5.105 5.401  0.481  0.763 0.540 0.346   -1.962  -18.099 RRc   0.000 0.000 
ZTFJ001907.58-100832.8   7904   4.78159 -10.14245   0.3621610  0.139 6.469 58429.2859316  0.000 19.055     0.0000000     0.3621610    0   31  0.000  0.139 0.000 6.469  0.000  0.736 0.000 0.417    0.000   -9.947 RRc   0.000 0.000 
ZTFJ001930.97+201446.4   8031   4.87906  20.24624   0.2790270  0.119 4.719 58397.3656785 17.169 17.127     0.2790210     0.2790270  110  109  0.119  0.081 4.719 4.471  0.915  0.898 0.197 0.137  -15.511  -14.571 RRc   0.000 0.000 
ZTFJ001936.74+244546.3   8060   4.90309  24.76288   0.3498238  0.126 4.796 58305.4334545 18.355 18.250     0.3498309     0.3498238  121  130  0.119  0.126 4.522 4.796  0.934  0.946 0.521 0.368  -17.374  -17.791 RRc   0.000 0.000 
ZTFJ001941.40-082914.5   8085   4.92251  -8.48738   0.3509210  0.067 5.827 58456.1683240  0.000 17.419     0.0000000     0.3509210    0   34  0.000  0.067 0.000 5.827  0.000  0.750 0.000 0.329    0.000   -1.564 RRc   0.000 0.000 
ZTFJ002001.84+362129.8   8201   5.00769  36.35828   0.3748621  0.352 4.551 58447.3443566 17.320 17.118     0.3748660     0.3748621  109  124  0.239  0.352 4.802 4.551  0.762  0.781 0.543 0.451   -9.527   -9.947 RRc   0.000 0.000 
ZTFJ002002.29+382927.8   8204   5.00957  38.49107   0.3542385  0.105 4.824 58447.3458452 17.329 17.171     0.3542385     0.3542388   55   58  0.105  0.124 4.824 4.795  0.986  0.970 0.464 0.331   -7.604   -8.243 RRc   0.000 0.000 
ZTFJ002003.20+112338.1   8214   5.01335  11.39392   0.3072779  0.130 4.715 58378.3407691 15.663 15.536     0.3072738     0.3072779   52   50  0.130  0.141 4.715 4.719  0.994  0.992 0.410 0.286   -7.124   -6.325 RRc   0.000 0.000 
ZTFJ002025.70+552933.3   8329   5.10709  55.49261   0.2584721  0.126 4.687 58649.3870342 16.727 16.291     0.2584721     0.2584797   59   59  0.126  0.117 4.687 4.517  0.990  0.985 0.440 0.290   -8.311   -8.242 RRc   0.000 0.000 
ZTFJ002037.83+312906.3   8393   5.15763  31.48511   0.3992678  0.338 4.646 58370.4122183  0.000 17.609     0.0000000     0.3992678    0   24  0.000  0.338 0.000 4.646  0.000  0.912 0.000 0.392    0.000   -0.590 RRc   0.000 0.000 
ZTFJ002112.14-173340.2   8598   5.30062 -17.56117   0.3501375  0.188 6.975 58354.4063977 17.322 17.300     0.5393494     0.3501375   31   31  0.066  0.188 8.093 6.975  0.690  0.800 0.354 0.260   -0.900   -1.171 RRc   0.000 0.000 
ZTFJ002125.68+010022.5   8678   5.35701   1.00626   0.3522624  0.076 4.665 58443.1433196 17.445 17.340     0.3522601     0.3522624  164  190  0.076  0.109 4.665 4.964  0.973  0.966 0.488 0.347  -12.052  -13.701 RRc   0.000 0.000 
ZTFJ002149.84-163701.7   8837   5.45769 -16.61714   0.3958997  0.069 4.470 58360.4216460 17.820  0.000     0.3958997     0.0000000   29    0  0.069  0.000 4.470 0.000  0.972  0.000 0.505 0.000   -2.152    0.000 RRc   0.000 0.000 
ZTFJ002209.34+471511.4   8967   5.53894  47.25318   0.4067401  0.107 4.928 58296.3582374 17.466 17.280     0.4067401     0.4067352   65   73  0.107  0.114 4.928 5.636  0.983  0.976 0.518 0.362   -9.895  -10.859 RRc   0.000 0.000 
ZTFJ002304.43+230826.2   9317   5.76846  23.14063   0.3722456  0.123 5.379 58385.2826257 18.572 18.432     0.3722456     0.3722482   61   67  0.123  0.158 5.379 5.146  0.935  0.921 0.514 0.399   -8.071   -8.930 RRc   0.000 0.000 
ZTFJ002307.92+101659.5   9335   5.78303  10.28321   0.2648629  0.122 4.489 58431.2204217 16.449 16.359     0.2648629     0.2648670   51   50  0.114  0.122 4.342 4.489  0.977  0.985 0.402 0.301   -6.906   -5.807 RRc   0.000 0.000 
ZTFJ002309.81-072522.4   9344   5.79089  -7.42289   0.3515210  0.098 4.483 58474.1255886 17.009 16.879     0.3515139     0.3515210   29   35  0.098  0.098 4.643 4.483  0.990  0.987 0.454 0.325   -2.288   -3.706 RRc   0.000 0.000 
ZTFJ002314.93+521212.5   9376   5.81224  52.20350   0.4146306  0.341 4.449 58352.4151719 18.991 18.645     0.4146306     0.4146274   61   60  0.341  0.307 4.449 4.396  0.754  0.689 0.516 0.300   -5.177   -3.462 RRc   0.000 0.000 
ZTFJ002334.66+200027.3   9472   5.89443  20.00761   0.3353689  0.165 4.277 58335.4277619 17.590 17.409     0.3353918     0.3353689   53   53  0.147  0.165 4.004 4.277  0.799  0.898 0.529 0.367   -5.685   -6.110 RRc   0.000 0.000 
ZTFJ002407.32+411022.6   9675   6.03054  41.17296   0.3137307  0.110 4.731 58385.2626893 18.439 18.234     0.3137307     0.3137387   54   57  0.110  0.133 4.731 4.700  0.953  0.933 0.497 0.344   -6.848   -7.079 RRc   0.000 0.000 
ZTFJ002407.47+084756.7   9678   6.03115   8.79910   0.2932684  0.038 4.156 58337.3856022 18.693 18.569     0.2932684     0.2266520   50   46  0.038  0.044 4.156 9.114  0.867  0.763 0.337 0.252   -5.626   -4.151 RRc   0.000 0.000 
ZTFJ002410.11+021854.4   9689   6.04214   2.31513   0.3044792  0.085 4.259 58289.4265563 17.413 17.303     0.3044792     0.3044813   49   50  0.085  0.124 4.259 4.555  0.982  0.965 0.485 0.347   -6.470   -5.936 RRc   0.000 0.000 
ZTFJ002415.07-013552.6   9726   6.06282  -1.59796   0.3334785  0.035 8.975 58354.3391187 16.546 16.467     0.3334591     0.3334785   32   46  0.035  0.071 8.975 4.881  0.983  0.977 0.471 0.325   -2.828   -5.383 RRc   0.000 0.000 
ZTFJ002523.35-031522.5  10137   6.34732  -3.25626   0.4012497  0.210 4.588 58354.3443011 17.396 17.192     0.4012445     0.4012497   33   47  0.210  0.139 4.588 5.116  0.958  0.958 0.519 0.346   -2.660   -5.475 RRc   0.000 0.000 
ZTFJ002607.80+460845.4  10374   6.53253  46.14596   0.3965479  0.204 4.746 58657.4299657 17.829 17.646     0.3965744     0.3965479   65   73  0.120  0.204 4.440 4.746  0.789  0.809 0.472 0.365   -6.945   -8.613 RRc   0.000 0.000 
ZTFJ002618.52+655551.3  10411   6.57717  65.93093   0.2733203  0.107 5.263 58434.2069005 18.788 17.354     0.2733426     0.2733203  143  152  0.143  0.107 6.671 5.263  0.458  0.669 0.202 0.157  -10.825  -17.727 RRc   0.000 0.000 
ZTFJ002647.87+382944.5  10511   6.69950  38.49572   0.3276200  0.162 4.667 58304.4817438 18.182 18.055     0.3276200     0.3276629   39   37  0.162  0.195 4.667 4.723  0.970  0.915 0.579 0.408   -4.113   -3.370 RRc   0.000 0.000 
ZTFJ002647.90-014917.1  10512   6.69959  -1.82142   0.4066252  0.088 4.944 58289.4620579 17.524 17.399     0.4066314     0.4066252   32   44  0.088  0.138 4.944 5.263  0.966  0.949 0.451 0.365   -2.685   -4.495 RRc   0.000 0.000 
ZTFJ002703.96+004030.1  10583   6.76653   0.67504   0.3805653  0.101 5.412 58330.4063863 13.510 13.470     0.3805436     0.3805653   29   45  0.149  0.101 4.954 5.412  0.984  0.973 0.515 0.361   -1.576   -5.151 RRc   0.000 0.000 
ZTFJ002705.50+172552.2  10586   6.77294  17.43119   0.3450784  0.151 4.611 58283.4669741 17.644 17.448     0.3450890     0.3450784   53   53  0.151  0.153 4.611 4.734  0.977  0.972 0.553 0.393   -6.242   -6.918 RRc   0.000 0.000 
ZTFJ002721.23+585543.1  10666   6.83848  58.92866   0.3234562  0.040 4.215 58278.4701564  0.000 19.324     0.0000000     0.3234562    0  135  0.000  0.040 0.000 4.215  0.000  0.522 0.000 0.227    0.000  -11.606 RRc   0.000 0.000 
ZTFJ002749.71+153729.5  10814   6.95714  15.62488   0.3706210  0.318 4.527 58295.4564883 18.838 18.670     0.3706210     0.3705567   54   54  0.318  0.266 4.527 5.793  0.799  0.683 0.517 0.371   -4.422   -3.890 RRc   0.000 0.000 
ZTFJ002758.98+490945.3  10869   6.99578  49.16260   0.3920018  0.170 4.391 58486.1604081 12.296  0.000     0.3920018     0.0000000   64    0  0.170  0.000 4.391 0.000  0.962  0.000 0.574 0.000   -8.534    0.000 RRc   0.000 0.000 
ZTFJ002822.42+434137.1  10995   7.09342  43.69366   0.4465791  0.177 5.087 58292.4499955 16.538 16.339     0.4465791     0.4465774  121  120  0.177  0.167 5.087 5.290  0.985  0.983 0.453 0.308  -17.734  -16.470 RRc   0.000 0.000 
ZTFJ002858.21+255013.2  11255   7.24256  25.83701   0.2793400  0.210 4.453 58307.4035357 15.488 15.447     0.2793400     0.2793284   61   68  0.210  0.200 4.453 4.529  0.970  0.955 0.593 0.399   -8.274   -9.002 RRc   0.000 0.000 
ZTFJ002905.51+252622.5  11307   7.27296  25.43961   0.3272461  0.151 4.882 58367.3596676 17.086 17.093     0.3272461     0.3272166   61   68  0.151  0.175 4.882 4.391  0.910  0.861 0.529 0.350   -7.544   -8.290 RRc   0.000 0.000 
ZTFJ002923.60+441318.9  11429   7.34834  44.22194   0.2740642  0.212 4.746 58364.2863829 16.785 16.754     0.2740642     0.2740750   84   57  0.142  0.212 4.488 4.746  0.985  0.986 0.559 0.392  -12.704   -6.922 RRc   0.000 0.000 
ZTFJ002930.75+504540.6  11478   7.37814  50.76130   0.3463780  0.191 3.956 58312.4740226 16.591 16.302     0.3463780     0.3463979  120  129  0.191  0.300 3.956 4.511  0.641  0.467 0.554 0.388  -11.374   -7.487 RRc   0.000 0.000 
ZTFJ002931.46+505536.3  11485   7.38112  50.92676   0.3748610  0.122 4.664 58426.2633263 18.936 18.679     0.3748610     0.3748473  118  129  0.122  0.164 4.664 4.548  0.931  0.886 0.560 0.384  -13.342  -13.610 RRc   0.000 0.000 
ZTFJ002949.22-073212.6  11582   7.45509  -7.53685   0.2892865  0.104 4.523 58448.2750594 17.360 17.311     0.2892806     0.2892865   29   35  0.272  0.104 4.510 4.523  0.869  0.930 0.496 0.373   -1.380   -3.109 RRc   0.000 0.000 
ZTFJ003032.57-202003.9  11838   7.63575 -20.33444   0.2788915  0.276 4.428 58320.4819769  0.000 17.906     0.0000000     0.2788915    0   28  0.000  0.276 0.000 4.428  0.000  0.943 0.000 0.458    0.000   -1.674 RRc   0.000 0.000 
ZTFJ003117.37+663759.2  12105   7.82240  66.63312   0.3425054  0.088 5.394 58330.3980735 18.912 17.205     0.3425038     0.3425054  140  153  0.104  0.088 5.308 5.394  0.839  0.925 0.473 0.338  -21.193  -25.838 RRc   0.000 0.000 
ZTFJ003117.92+041929.5  12106   7.82468   4.32487   0.3179813  0.219 4.364 58646.4466712 16.467 16.421     0.3179642     0.3179813   50   50  0.237  0.219 4.659 4.364  0.986  0.992 0.589 0.390   -6.357   -6.064 RRc   0.000 0.000 
