# DEJ2000 AGC Flag ObjID RAJ2000 RVel Dist e_Dist gext iext b/a e_b/a imag e_imag Dprop Sloan Ag Ai iMAG e_iMAG g-i e_g-i logMsT e_logMsT logMsM e_logMsM logMsG e_logMsG logSFR22 e_logSFR22 logSFRN e_logSFRN logSFRG e_logSFRG logMHI e_logMHI WRAPPED_RA WRAPPED_DE px py pz size
17.26139 5639 1 1237668288547258388 156.357930 5552 81.5 2.1 0.10 0.05 0.81 0.01 14.34 0.01 Dprop Sloan 0.89 0.49 -20.31 0.06 0.78 0.05 9.82 0.04 10.03 0.02 10.05 0.03 -0.68 0.07 -0.24 0.03 -0.38 0.04 9.80 0.05 2.728961 0.30127 -71.3 31.2 24.2 1
17.26139 335202 1 1237678601837871318 349.856260 1636 24.1 2.3 0.09 0.05 0.64 0.02 16.53 0.01 Dprop Sloan 0.00 0.00 -15.43 0.22 0.41 0.09 7.61 0.11 7.87 0.08 "" "" -1.41 0.09 "" "" "" "" 7.83 0.10 -0.177042 0.30127 22.7 -4.1 7.2 1
17.26139 739022 1 1237667783353499779 141.215410 2612 39.9 2.3 0.10 0.05 0.67 0.01 15.68 0.01 Dprop Sloan 0.00 0.06 -17.39 0.14 0.52 0.08 8.47 0.08 8.75 0.05 "" "" -1.67 0.13 -1.06 0.05 "" "" 9.43 0.07 2.464674 0.30127 -29.7 23.9 11.8 1
17.26139 5639 1 1237668288547258388 156.357930 5552 81.5 2.1 0.10 0.05 0.81 0.01 14.34 0.01 Dprop Sloan 0.89 0.49 -20.31 0.06 0.78 0.05 9.82 0.04 10.03 0.02 10.05 0.03 -0.68 0.07 -0.24 0.03 -0.38 0.04 9.80 0.05 2.728961 0.30127 -71.3 31.2 24.2 1
17.26167 181575 1 1237667292113338813 134.028340 4163 61.8 2.3 0.08 0.04 0.70 0.06 17.43 0.03 Dprop Sloan 0.00 0.00 -16.57 0.10 0.50 0.08 8.13 0.07 8.77 0.03 "" "" -1.00 0.07 "" "" "" "" 8.69 0.06 2.339236 0.30127 -41.0 42.4 18.3 1
17.26194 717354 1 1237667537465114820 137.558760 14265 207.9 2.3 0.14 0.07 0.39 0.01 16.42 0.01 Dprop Sloan 0.89 0.49 -20.45 0.13 0.60 0.18 9.75 0.13 10.02 0.01 9.85 0.05 -0.08 0.08 -0.03 0.03 0.00 0.09 9.99 0.07 2.400853 0.30128 -146.5 134.0 61.7 1
17.26306 202117 1 1237668586505240667 165.517090 8679 128.8 2.4 0.07 0.04 0.15 0.01 15.86 0.01 Dprop Sloan 0.69 0.41 -20.06 0.25 0.60 0.35 9.60 0.27 9.93 0.02 9.74 0.04 -1.14 0.31 -0.63 0.05 -0.45 0.11 9.79 0.05 2.888818 0.30130 -119.1 30.8 38.2 1
17.26417 1020 1 1237679169305247801 21.683330 2584 33.8 4.4 0.52 0.27 0.39 0.01 13.53 0.01 Dprop Sloan 0.59 0.36 -19.53 0.31 0.62 0.18 9.40 0.18 9.63 0.11 "" "" -1.14 0.12 -0.72 0.12 "" "" 9.49 0.12 0.378446 0.30132 30.0 11.9 10.0 1
17.26556 101180 1 1237678790274383943 4.144170 2003 28.1 2.3 0.18 0.09 0.16 0.01 16.84 0.01 Dprop Sloan 0.00 0.00 -15.50 0.30 0.57 0.34 7.75 0.26 8.85 0.07 "" "" -1.37 0.07 "" "" "" "" 8.59 0.08 0.072329 0.30134 26.8 1.9 8.3 1
17.26778 740994 1 1237668495780347994 172.217070 3347 50.4 2.2 0.10 0.05 0.23 0.01 16.98 0.01 Dprop Sloan 0.00 0.00 -16.58 0.21 0.47 0.27 8.11 0.21 8.40 0.04 8.25 0.06 -2.03 0.29 -1.42 0.05 -1.58 0.04 8.90 0.06 3.005755 0.30138 -47.7 6.5 15.0 1
17.26805 211146 1 1237668495781593142 175.193760 6615 99.3 2.2 0.09 0.05 0.30 0.01 15.58 0.01 Dprop Sloan 0.62 0.37 -19.64 0.16 0.62 0.22 9.44 0.17 9.70 0.02 9.59 0.03 -0.78 0.09 -0.47 0.03 -0.60 0.07 9.49 0.06 3.057708 0.30138 -94.5 7.9 29.5 1
17.26833 180947 1 1237667143396163592 122.516670 13172 191.5 2.3 0.16 0.08 0.92 0.01 13.61 0.01 Dprop Sloan 1.68 0.88 -22.91 0.03 1.12 0.04 11.10 0.03 11.16 0.01 "" "" 0.27 0.04 0.50 0.03 "" "" 10.15 0.05 2.138319 0.30139 -98.3 154.2 56.8 1
17.27083 330478 1 1237679456532431096 352.152500 7014 95.0 2.3 0.19 0.10 0.36 0.01 13.82 0.01 Dprop Sloan 1.05 0.63 -21.45 0.15 1.07 0.19 10.48 0.15 10.57 0.02 "" "" -0.47 0.05 "" "" "" "" 9.99 0.06 -0.136965 0.30143 89.9 -12.4 28.2 1
17.27111 219538 1 1237668624082862198 177.002090 7017 105.0 2.3 0.13 0.07 0.34 0.01 16.26 0.01 Dprop Sloan 0.53 0.29 -19.05 0.15 0.34 0.20 9.00 0.15 9.35 0.02 "" "" -1.17 0.21 "" "" "" "" 9.60 0.05 3.089269 0.30144 -100.1 5.2 31.2 1
17.27139 191153 1 1237667783889911838 139.994580 8980 132.5 2.3 0.08 0.04 0.31 0.01 15.63 0.01 Dprop Sloan 0.87 0.45 -20.26 0.16 0.30 0.22 9.46 0.17 9.98 0.02 9.77 0.04 -0.09 0.03 0.17 0.03 0.03 0.07 9.94 0.05 2.443366 0.30144 -96.9 81.3 39.3 1
17.27306 719211 1 1237668586504716416 164.330410 9270 137.2 2.2 0.10 0.05 0.48 0.01 14.88 0.01 Dprop Sloan 1.07 0.58 -21.04 0.10 0.73 0.14 10.08 0.11 10.37 0.01 10.29 0.03 -0.16 0.05 0.02 0.03 -0.02 0.07 10.16 0.05 2.868107 0.30147 -126.1 35.4 40.7 1
17.27306 5887 1 1237668292296114194 161.767090 1279 26.2 5.2 0.10 0.05 0.62 0.01 11.73 0.01 Dprop Sloan 0.83 0.51 -20.52 0.44 0.92 0.09 10.01 0.19 9.33 0.17 "" "" -0.83 0.17 -0.31 0.17 "" "" 9.69 0.18 2.823368 0.30147 -23.8 7.8 7.8 1
17.27306 719211 1 1237668586504716416 164.330410 9270 137.2 2.2 0.10 0.05 0.48 0.01 14.88 0.01 Dprop Sloan 1.07 0.58 -21.04 0.10 0.73 0.14 10.08 0.11 10.37 0.01 10.29 0.03 -0.16 0.05 0.02 0.03 -0.02 0.07 10.16 0.05 2.868107 0.30147 -126.1 35.4 40.7 1
17.27306 5887 1 1237668292296114194 161.767090 1279 26.2 5.2 0.10 0.05 0.62 0.01 11.73 0.01 Dprop Sloan 0.83 0.51 -20.52 0.44 0.92 0.09 10.01 0.19 9.33 0.17 "" "" -0.83 0.17 -0.31 0.17 "" "" 9.69 0.18 2.823368 0.30147 -23.8 7.8 7.8 1
17.27528 189197 2 1237667143396229896 122.752500 13104 190.5 2.4 0.16 0.08 0.69 0.09 18.61 0.06 Dprop Sloan "" "" "" "" "" "" "" "" 8.93 0.04 "" "" "" "" "" "" "" "" 10.02 0.06 2.142435 0.30151 -98.4 153.0 56.6 1
17.27833 170791 1 1237661087488081945 114.115410 12879 186.7 2.3 0.11 0.06 0.53 0.01 13.52 0.01 Dprop Sloan 1.65 0.88 -23.14 0.09 1.00 0.12 11.11 0.09 11.15 0.01 "" "" 0.29 0.05 "" "" "" "" 10.21 0.05 1.991690 0.30156 -72.8 162.7 55.5 1
17.28194 743504 1 1237668316456616051 207.704570 5241 77.3 2.2 0.09 0.04 0.27 0.01 15.26 0.01 Dprop Sloan 0.57 0.33 -19.42 0.18 0.46 0.24 9.24 0.18 9.56 0.02 9.33 0.04 -0.96 0.07 -0.56 0.04 -0.65 0.06 9.63 0.05 -2.658057 0.30163 -65.3 -34.3 23.0 1
17.28250 742044 1 1237668624085417989 183.060840 7701 114.6 2.2 0.13 0.07 0.77 0.01 15.55 0.01 Dprop Sloan 0.64 0.42 -19.86 0.06 0.96 0.06 9.77 0.05 10.01 0.02 9.89 0.04 -0.11 0.03 -0.16 0.07 0.19 0.12 9.25 0.07 -3.088171 0.30164 -109.3 -5.8 34.0 1
17.28278 116105 1 1237678602389225763 24.551670 8126 111.9 2.4 0.38 0.20 0.95 0.03 16.67 0.02 Dprop Sloan 0.45 0.27 -18.78 0.06 0.66 0.04 9.12 0.04 9.35 0.02 "" "" "" "" "" "" "" "" 9.36 0.06 0.428507 0.30164 97.2 44.4 33.2 1
17.28333 719201 1 1237668496850747518 164.213750 9944 146.8 2.3 0.10 0.05 0.40 0.01 15.26 0.01 Dprop Sloan 0.97 0.54 -20.84 0.13 0.70 0.17 9.97 0.13 10.26 0.01 10.12 0.03 -0.27 0.07 -0.08 0.04 -0.10 0.08 9.79 0.06 2.866071 0.30165 -134.9 38.1 43.6 1
17.28361 232160 1 1237668350816944685 207.199170 7572 111.8 2.4 0.07 0.04 0.97 0.06 17.66 0.03 Dprop Sloan 0.06 0.09 -17.61 0.06 0.53 0.04 8.56 0.04 8.77 0.03 "" "" -2.10 0.79 "" "" "" "" 9.32 0.06 -2.666878 0.30166 -94.9 -48.8 33.2 1
17.28389 4419 1 1237667106889793846 126.860420 5935 88.3 2.2 0.14 0.07 0.37 0.01 12.86 0.01 Dprop Sloan 1.31 0.74 -22.26 0.14 0.96 0.19 10.72 0.14 10.87 0.02 10.90 0.01 0.35 0.02 0.39 0.03 0.28 0.01 10.02 0.05 2.214132 0.30166 -50.6 67.5 26.2 1
17.28389 6028 1 1237668496850485382 163.629580 1104 33.4 6.5 0.11 0.06 0.60 0.01 12.60 0.01 Dprop Sloan 0.88 0.46 -20.17 0.43 0.59 0.10 9.63 0.18 9.96 0.17 "" "" -0.52 0.17 -0.12 0.17 "" "" 9.66 0.17 2.855875 0.30166 -30.6 9.0 9.9 1
17.28389 4419 1 1237667106889793846 126.860420 5935 88.3 2.2 0.14 0.07 0.37 0.01 12.86 0.01 Dprop Sloan 1.31 0.74 -22.26 0.14 0.96 0.19 10.72 0.14 10.87 0.02 10.90 0.01 0.35 0.02 0.39 0.03 0.28 0.01 10.02 0.05 2.214132 0.30166 -50.6 67.5 26.2 1
17.28389 6028 1 1237668496850485382 163.629580 1104 33.4 6.5 0.11 0.06 0.60 0.01 12.60 0.01 Dprop Sloan 0.88 0.46 -20.17 0.43 0.59 0.10 9.63 0.18 9.96 0.17 "" "" -0.52 0.17 -0.12 0.17 "" "" 9.66 0.17 2.855875 0.30166 -30.6 9.0 9.9 1
17.28444 47 2 1237678601305915795 1.660000 877 12.9 2.4 0.09 0.05 0.58 0.21 21.05 0.14 Dprop Sloan "" "" "" "" "" "" "" "" 6.15 0.17 "" "" "" "" "" "" "" "" 8.27 0.17 0.028972 0.30167 12.3 0.4 3.8 1
17.28639 720860 1 1237665533334192385 241.590850 11938 171.8 2.3 0.15 0.08 0.50 0.02 17.30 0.02 Dprop Sloan 0.52 0.29 -19.04 0.10 0.46 0.13 9.09 0.10 9.38 0.02 "" "" "" "" "" "" "" "" 9.95 0.06 -2.066630 0.30170 -78.0 -144.3 51.1 1
17.28639 174830 1 1237661086414734016 115.452920 9263 135.2 2.3 0.12 0.06 0.74 0.01 16.09 0.01 Dprop Sloan 0.73 0.39 -19.68 0.06 0.61 0.06 9.45 0.05 9.77 0.02 "" "" -0.46 0.08 "" "" "" "" 9.66 0.05 2.015034 0.30170 -55.5 116.6 40.2 1
17.28639 720860 1 1237665533334192385 241.590850 11938 171.8 2.3 0.15 0.08 0.50 0.02 17.30 0.02 Dprop Sloan 0.52 0.29 -19.04 0.10 0.46 0.13 9.09 0.10 9.38 0.02 "" "" "" "" "" "" "" "" 9.95 0.06 -2.066630 0.30170 -78.0 -144.3 51.1 1
17.28639 174830 1 1237661086414734016 115.452920 9263 135.2 2.3 0.12 0.06 0.74 0.01 16.09 0.01 Dprop Sloan 0.73 0.39 -19.68 0.06 0.61 0.06 9.45 0.05 9.77 0.02 "" "" -0.46 0.08 "" "" "" "" 9.66 0.05 2.015034 0.30170 -55.5 116.6 40.2 1
17.28750 4688 1 1237667486991384672 134.348330 6148 91.8 2.2 0.10 0.05 0.62 0.01 13.95 0.01 Dprop Sloan 1.19 0.59 -21.04 0.08 0.32 0.09 9.79 0.07 10.30 0.02 9.75 0.06 0.19 0.02 0.43 0.03 0.22 0.08 9.96 0.05 2.344821 0.30172 -61.3 62.7 27.3 1
17.28833 115292 1 1237678602927472886 27.914590 2564 34.5 2.2 0.17 0.09 0.69 0.06 17.67 0.04 Dprop Sloan 0.00 0.00 -15.11 0.15 0.48 0.09 7.53 0.09 7.81 0.06 "" "" "" "" "" "" "" "" 8.32 0.08 0.487202 0.30174 29.1 15.4 10.3 1
17.28833 112532 1 1237678601850782103 20.832920 5798 80.9 2.3 0.56 0.29 0.50 0.01 15.33 0.01 Dprop Sloan 0.62 0.37 -19.61 0.12 0.69 0.13 9.47 0.10 9.68 0.02 "" "" -0.82 0.06 -0.52 0.05 "" "" 9.44 0.05 0.363603 0.30174 72.2 27.5 24.0 1
17.28833 115292 1 1237678602927472886 27.914590 2564 34.5 2.2 0.17 0.09 0.69 0.06 17.67 0.04 Dprop Sloan 0.00 0.00 -15.11 0.15 0.48 0.09 7.53 0.09 7.81 0.06 "" "" "" "" "" "" "" "" 8.32 0.08 0.487202 0.30174 29.1 15.4 10.3 1
17.28833 112532 1 1237678601850782103 20.832920 5798 80.9 2.3 0.56 0.29 0.50 0.01 15.33 0.01 Dprop Sloan 0.62 0.37 -19.61 0.12 0.69 0.13 9.47 0.10 9.68 0.02 "" "" -0.82 0.06 -0.52 0.05 "" "" 9.44 0.05 0.363603 0.30174 72.2 27.5 24.0 1
17.28917 717949 1 1237667735028891831 144.416670 15183 221.3 2.1 0.13 0.07 0.36 0.01 16.55 0.01 Dprop Sloan 0.89 0.49 -20.46 0.14 0.57 0.19 9.73 0.14 10.13 0.01 9.93 0.06 -0.17 0.10 -0.02 0.05 0.07 0.07 10.03 0.16 2.520546 0.30175 -171.8 123.0 65.8 1
17.28944 116090 1 1237679169304985838 21.039170 12766 178.0 2.2 0.45 0.23 0.77 0.01 14.38 0.01 Dprop Sloan 1.41 0.77 -22.19 0.06 1.16 0.06 10.84 0.05 10.91 0.01 "" "" 0.22 0.03 "" "" "" "" 9.92 0.05 0.367203 0.30176 158.6 61.0 52.9 1
17.29000 219541 1 1237668624082993426 177.340420 1370 24.0 2.1 0.13 0.07 0.39 0.03 17.60 0.03 Dprop Sloan 0.00 0.00 -14.36 0.23 0.29 0.18 7.10 0.15 7.43 0.08 "" "" "" "" "" "" "" "" 8.06 0.09 3.095174 0.30177 -22.9 1.1 7.1 1
17.29056 739594 1 1237668288011632891 159.468750 9383 138.8 2.1 0.09 0.05 0.85 0.03 16.61 0.02 Dprop Sloan 0.64 0.32 -19.17 0.04 0.35 0.05 9.06 0.04 "" "" 8.60 0.07 -0.77 0.12 "" "" 0.46 0.01 9.57 0.06 2.783255 0.30178 -124.1 46.5 41.3 1
17.29278 231533 1 1237668296603074846 208.063750 7714 113.8 2.3 0.08 0.04 0.42 0.01 14.45 0.01 Dprop Sloan 1.09 0.58 -21.09 0.12 0.71 0.16 10.08 0.12 10.38 0.02 10.34 0.02 -0.17 0.03 0.03 0.03 -0.05 0.07 10.06 0.05 -2.651788 0.30182 -95.9 -51.1 33.8 1
17.29305 320032 1 1237680246802612650 331.765810 9315 128.1 2.2 0.16 0.08 0.65 0.01 15.10 0.01 Dprop Sloan 0.97 0.53 -20.62 0.07 0.76 0.09 9.93 0.07 10.17 0.01 "" "" -0.25 0.04 -0.10 0.03 "" "" 9.83 0.05 -0.492780 0.30182 107.8 -57.9 38.1 1
17.29667 12680 1 1237679456533086505 353.723790 6697 90.5 2.3 0.23 0.12 0.25 0.01 14.35 0.01 Dprop Sloan 0.83 0.53 -20.88 0.19 0.97 0.26 10.18 0.20 10.60 0.02 "" "" 0.19 0.02 0.11 0.04 "" "" 9.62 0.05 -0.109541 0.30188 85.9 -9.4 26.9 1
17.29972 120195 0 "" 35.721670 4076 55.5 2.3 "" "" "" "" "" "" Dprop Sloan "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 8.99 0.06 0.623461 0.30194 43.0 30.9 16.5 1
17.30278 222070 1 1237668624084893807 181.917500 6733 100.8 2.1 0.17 0.08 0.43 0.01 15.24 0.01 Dprop Sloan 0.83 0.43 -20.02 0.12 0.31 0.16 9.38 0.12 10.00 0.02 9.56 0.08 0.30 0.02 0.32 0.03 0.20 0.11 9.31 0.06 -3.108126 0.30199 -96.2 -3.2 30.0 1
17.30500 334623 1 1237678602373235161 346.143740 1980 29.3 2.3 0.27 0.14 0.35 0.02 17.16 0.03 Dprop Sloan 0.00 0.00 -15.31 0.22 0.46 0.20 7.60 0.17 7.89 0.07 "" "" -1.90 0.14 "" "" "" "" 8.49 0.08 -0.241837 0.30203 27.2 -6.7 8.7 1
17.30500 125465 0 "" 39.725410 8669 120.6 2.4 "" "" "" "" "" "" Dprop Sloan "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 9.56 0.07 0.693339 0.30203 88.6 73.6 35.9 1
17.30500 334623 1 1237678602373235161 346.143740 1980 29.3 2.3 0.27 0.14 0.35 0.02 17.16 0.03 Dprop Sloan 0.00 0.00 -15.31 0.22 0.46 0.20 7.60 0.17 7.89 0.07 "" "" -1.90 0.14 "" "" "" "" 8.49 0.08 -0.241837 0.30203 27.2 -6.7 8.7 1
17.30500 125465 0 "" 39.725410 8669 120.6 2.4 "" "" "" "" "" "" Dprop Sloan "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 9.56 0.07 0.693339 0.30203 88.6 73.6 35.9 1
17.30556 222152 1 1237668624087056479 187.017490 13552 198.1 2.3 0.09 0.05 0.39 0.01 14.70 0.01 Dprop Sloan 1.38 0.72 -22.13 0.13 0.67 0.18 10.47 0.13 10.74 0.01 10.66 0.03 0.27 0.03 0.38 0.03 0.39 0.09 10.37 0.05 -3.019114 0.30204 -187.7 -23.1 58.9 1
17.30556 189198 1 1237667142859620780 123.438320 12284 178.8 2.3 0.17 0.09 0.63 0.03 17.86 0.02 Dprop Sloan 0.45 0.22 -18.54 0.07 0.36 0.09 8.82 0.07 9.26 0.03 "" "" "" "" "" "" "" "" 9.79 0.05 2.154405 0.30204 -94.1 142.5 53.2 1
17.30556 222152 1 1237668624087056479 187.017490 13552 198.1 2.3 0.09 0.05 0.39 0.01 14.70 0.01 Dprop Sloan 1.38 0.72 -22.13 0.13 0.67 0.18 10.47 0.13 10.74 0.01 10.66 0.03 0.27 0.03 0.38 0.03 0.39 0.09 10.37 0.05 -3.019114 0.30204 -187.7 -23.1 58.9 1
17.30556 189198 1 1237667142859620780 123.438320 12284 178.8 2.3 0.17 0.09 0.63 0.03 17.86 0.02 Dprop Sloan 0.45 0.22 -18.54 0.07 0.36 0.09 8.82 0.07 9.26 0.03 "" "" "" "" "" "" "" "" 9.79 0.05 2.154405 0.30204 -94.1 142.5 53.2 1
17.30667 720276 1 1237665549436584282 238.365830 17462 250.9 2.3 0.13 0.07 0.96 0.01 14.79 0.01 Dprop Sloan 1.48 0.79 -22.29 0.03 0.98 0.03 10.75 0.03 10.95 0.01 10.95 0.02 0.11 0.08 0.90 0.03 0.30 0.14 10.03 0.06 -2.122917 0.30206 -125.6 -203.9 74.6 1
17.30750 260189 1 1237665533334126682 241.445850 10907 157.0 2.3 0.16 0.08 0.79 0.01 15.63 0.01 Dprop Sloan 1.03 0.51 -20.48 0.05 0.44 0.05 9.65 0.04 10.16 0.01 "" "" 0.17 0.02 "" "" "" "" 9.80 0.06 -2.069160 0.30207 -71.6 -131.7 46.7 1
17.31083 210698 1 1237668495781920963 176.096660 3332 50.1 2.2 0.10 0.05 0.27 0.01 14.59 0.01 Dprop Sloan 0.43 0.29 -19.12 0.20 0.66 0.24 9.26 0.19 9.64 0.04 9.32 0.06 -0.44 0.04 -0.41 0.04 -0.46 0.11 9.24 0.06 3.073467 0.30213 -47.7 3.3 14.9 1
17.31194 6631 1 1237668495781527641 175.048750 3528 50.9 4.2 0.09 0.05 0.57 0.01 13.27 0.01 Dprop Sloan 0.81 0.50 -20.43 0.19 0.93 0.11 9.97 0.11 10.16 0.07 10.14 0.02 -0.23 0.07 -0.18 0.07 -0.46 0.05 9.04 0.09 3.055177 0.30215 -48.4 4.2 15.1 1
17.31278 740394 1 1237668586504912954 164.686250 9297 137.6 2.3 0.08 0.04 0.24 0.01 15.79 0.01 Dprop Sloan 0.77 0.44 -20.21 0.19 0.77 0.26 9.77 0.20 10.06 0.01 9.96 0.02 -0.80 0.14 -0.54 0.05 -0.53 0.08 9.61 0.06 2.874317 0.30217 -126.7 34.7 40.9 1
17.31333 251725 1 1237665548361859225 235.881240 9026 130.6 2.3 0.15 0.08 0.91 0.01 14.36 0.01 Dprop Sloan 1.15 0.64 -21.33 0.04 1.03 0.04 10.40 0.03 10.62 0.02 "" "" 0.57 0.02 "" "" "" "" 9.89 0.05 -2.166281 0.30217 -69.9 -103.2 38.9 1
17.31417 251214 2 1237665531184676990 236.433750 3259 50.5 2.3 0.12 0.06 0.68 0.08 19.86 0.07 Dprop Sloan "" "" "" "" "" "" "" "" 7.67 0.05 "" "" -2.28 0.38 "" "" "" "" 9.42 0.06 -2.156638 0.30219 -26.7 -40.2 15.0 1
17.31472 746842 1 1237668336857448676 233.704570 13206 190.5 2.4 0.15 0.08 0.20 0.01 15.69 0.01 Dprop Sloan 0.95 0.57 -21.18 0.21 0.97 0.29 10.30 0.22 10.48 0.01 10.46 0.05 -0.09 0.04 -0.13 0.10 -0.20 0.17 10.14 0.05 -2.204271 0.30220 -107.7 -146.6 56.7 1
17.31500 250035 1 1237667735062773780 226.131260 6253 91.8 2.3 0.11 0.06 0.88 0.01 13.29 0.01 Dprop Sloan 1.26 0.69 -21.62 0.06 0.98 0.04 10.48 0.04 10.66 0.02 10.73 0.05 0.35 0.02 0.38 0.03 0.44 0.08 9.26 0.06 -2.336450 0.30220 -60.7 -63.2 27.3 1
17.31556 718170 1 1237667733956722816 148.209580 10765 158.3 2.4 0.11 0.06 0.90 0.01 15.96 0.01 Dprop Sloan 0.86 0.46 -20.11 0.04 0.68 0.04 9.67 0.03 9.94 0.01 9.80 0.04 -0.53 0.12 -0.18 0.04 -0.24 0.06 9.46 0.06 2.586745 0.30221 -128.5 79.6 47.1 1
17.31556 211994 1 1237668586505371828 165.902920 8427 125.2 2.3 0.07 0.04 0.43 0.01 14.58 0.01 Dprop Sloan 1.07 0.59 -21.15 0.12 0.73 0.16 10.12 0.12 10.56 0.02 10.22 0.05 0.39 0.02 0.38 0.03 0.22 0.09 9.87 0.05 2.895552 0.30221 -115.9 29.1 37.3 1
17.31556 718170 1 1237667733956722816 148.209580 10765 158.3 2.4 0.11 0.06 0.90 0.01 15.96 0.01 Dprop Sloan 0.86 0.46 -20.11 0.04 0.68 0.04 9.67 0.03 9.94 0.01 9.80 0.04 -0.53 0.12 -0.18 0.04 -0.24 0.06 9.46 0.06 2.586745 0.30221 -128.5 79.6 47.1 1
17.31556 211994 1 1237668586505371828 165.902920 8427 125.2 2.3 0.07 0.04 0.43 0.01 14.58 0.01 Dprop Sloan 1.07 0.59 -21.15 0.12 0.73 0.16 10.12 0.12 10.56 0.02 10.22 0.05 0.39 0.02 0.38 0.03 0.22 0.09 9.87 0.05 2.895552 0.30221 -115.9 29.1 37.3 1
17.31667 323327 1 1237678602908598702 342.663330 11512 159.3 2.3 0.21 0.11 0.78 0.02 17.38 0.01 Dprop Sloan 0.46 0.26 -18.77 0.05 0.49 0.06 9.00 0.04 9.25 0.02 "" "" -2.58 1.44 "" "" "" "" 9.79 0.06 -0.302582 0.30223 145.2 -45.3 47.4 1
17.31778 211143 1 1237668495781462104 174.968340 6619 99.3 2.3 0.09 0.05 0.37 0.01 15.75 0.01 Dprop Sloan 0.58 0.34 -19.43 0.14 0.61 0.19 9.35 0.14 9.58 0.02 9.40 0.04 -0.95 0.13 -0.81 0.03 -0.76 0.07 9.47 0.06 3.053774 0.30225 -94.4 8.3 29.6 1
17.31778 744694 1 1237668298217422998 217.058750 4997 74.1 2.3 0.06 0.03 0.52 0.01 17.46 0.01 Dprop Sloan 0.00 0.00 -16.92 0.11 0.27 0.12 8.10 0.10 8.50 0.03 8.18 0.08 -1.85 0.26 -1.27 0.07 -1.19 0.07 8.75 0.08 -2.494795 0.30225 -56.5 -42.6 22.1 1
17.31778 211143 1 1237668495781462104 174.968340 6619 99.3 2.3 0.09 0.05 0.37 0.01 15.75 0.01 Dprop Sloan 0.58 0.34 -19.43 0.14 0.61 0.19 9.35 0.14 9.58 0.02 9.40 0.04 -0.95 0.13 -0.81 0.03 -0.76 0.07 9.47 0.06 3.053774 0.30225 -94.4 8.3 29.6 1
17.31778 744694 1 1237668298217422998 217.058750 4997 74.1 2.3 0.06 0.03 0.52 0.01 17.46 0.01 Dprop Sloan 0.00 0.00 -16.92 0.11 0.27 0.12 8.10 0.10 8.50 0.03 8.18 0.08 -1.85 0.26 -1.27 0.07 -1.19 0.07 8.75 0.08 -2.494795 0.30225 -56.5 -42.6 22.1 1
17.31944 336413 2 1237679456533807756 355.467470 4023 57.3 2.3 0.23 0.12 0.70 0.55 20.53 0.20 Dprop Sloan "" "" "" "" "" "" "" "" 7.50 0.07 "" "" "" "" "" "" "" "" 8.55 0.07 -0.079108 0.30228 54.5 -4.3 17.1 1
17.32333 745016 1 1237668298755211497 219.267500 14664 212.4 2.3 0.07 0.03 0.28 0.01 16.63 0.01 Dprop Sloan 0.82 0.46 -20.29 0.17 0.53 0.24 9.64 0.18 10.00 0.01 9.81 0.04 -0.68 0.17 -0.28 0.06 -0.29 0.06 10.15 0.06 -2.456245 0.30235 -157.0 -128.3 63.2 1
17.32361 184860 1 1237667143396163782 122.585010 11648 169.7 2.2 0.15 0.08 0.37 0.01 16.06 0.01 Dprop Sloan 0.81 0.48 -20.37 0.13 0.70 0.19 9.79 0.14 9.98 0.01 9.90 0.03 -0.48 0.12 -0.28 0.04 -0.32 0.07 9.82 0.06 2.139512 0.30235 -87.2 136.5 50.5 1
17.32528 174825 1 1237674371823502380 114.301670 12709 184.3 2.3 0.11 0.06 0.25 0.01 16.70 0.01 Dprop Sloan 0.69 0.40 -19.93 0.18 0.64 0.26 9.57 0.19 9.63 0.01 "" "" -1.06 0.38 "" "" "" "" 10.13 0.05 1.994940 0.30238 -72.4 160.3 54.9 1
17.32583 746118 1 1237667782851821743 226.266250 11474 166.3 2.3 0.10 0.05 0.54 0.01 15.91 0.01 Dprop Sloan 1.01 0.49 -20.38 0.09 0.29 0.12 9.50 0.09 10.01 0.01 9.65 0.03 -0.62 0.13 0.00 0.03 -0.03 0.01 9.92 0.05 -2.334094 0.30239 -109.7 -114.7 49.5 1
17.32889 105040 1 1237678601305719129 1.120420 4231 59.7 2.2 0.09 0.05 0.39 0.05 18.24 0.04 Dprop Sloan 0.00 0.00 -15.68 0.15 0.52 0.18 7.79 0.14 7.85 0.06 "" "" "" "" "" "" "" "" 8.87 0.07 0.019555 0.30245 57.0 1.1 17.8 1
17.33000 741950 1 1237668624084959380 182.095830 6702 100.4 2.2 0.16 0.08 0.77 0.01 15.02 0.01 Dprop Sloan 0.80 0.46 -20.12 0.06 0.77 0.06 9.74 0.05 9.92 0.02 9.90 0.03 -0.60 0.06 -0.29 0.03 -0.41 0.06 9.29 0.06 -3.105014 0.30247 -95.8 -3.5 29.9 1
